#{"t_start": 1698245975.881836, "env_id": "None"}
r,l,t
0.0,6,1.238243
-1.0,7,1.241798
-1.0,7,1.245347
-1.0,7,1.248945
-1.0,7,1.252906
-2.0,8,1.257073
4.0,7,1.260676
1.0,10,1.265806
-1.0,7,1.269506
-3.0,9,1.27411
4.0,7,1.277769
3.0,8,1.281982
1.0,5,1.284689
0.0,6,1.28779
0.0,6,1.290892
-1.0,12,1.296964
-3.0,14,1.304172
4.0,7,1.30789
0.0,6,1.311036
-3.0,9,1.315486
3.0,8,1.320165
-1.0,7,1.323892
-4.0,10,1.328957
-1.0,7,1.332505
0.0,6,1.335546
-2.0,8,1.339624
-1.0,7,1.34316
-5.0,11,1.348666
-3.0,9,1.353265
-5.0,11,1.358827
-2.0,8,1.362851
7.0,4,1.364928
0.0,6,1.36807
-2.0,8,1.372096
-3.0,9,1.37661
-1.0,7,1.380151
1.0,10,1.385189
-1.0,7,1.389294
4.0,7,1.392853
0.0,6,1.396004
-5.0,11,1.401819
-4.0,10,1.406786
-10.0,16,1.41471
6.0,5,1.417308
7.0,4,1.4194
0.0,11,1.425267
-1.0,7,1.428909
-2.0,8,1.43285
1.0,10,1.437739
-1.0,7,1.441412
-3.0,9,1.447012
-6.0,12,1.452815
-3.0,9,1.457464
-4.0,10,1.462488
1.0,5,1.464962
-3.0,14,1.476715
-2.0,8,1.481178
3.0,8,1.485345
-2.0,8,1.489682
6.0,5,1.492271
-3.0,9,1.497158
4.0,7,1.500628
-6.0,12,1.506686
1.0,10,1.511682
0.0,6,1.514988
2.0,4,1.517055
-2.0,8,1.521219
-7.0,13,1.527801
8.0,3,1.529404
3.0,8,1.533682
-4.0,10,1.538976
-5.0,11,1.544612
-4.0,10,1.549785
1.0,5,1.552382
3.0,8,1.556549
1.0,5,1.559221
4.0,7,1.562929
4.0,7,1.566698
1.0,5,1.569432
2.0,4,1.571516
0.0,6,1.57466
-3.0,9,1.579281
2.0,9,1.583989
-2.0,13,1.590751
-2.0,8,1.595012
-5.0,11,1.600646
1.0,5,1.603231
-3.0,9,1.60783
9.0,2,1.608903
5.0,6,1.612107
-3.0,9,1.616742
-1.0,7,1.620335
-1.0,7,1.623855
6.0,5,1.62651
0.0,6,1.629954
-1.0,7,1.633524
5.0,6,1.636563
5.0,6,1.639748
1.0,10,1.644836
-5.0,11,1.650325
-1.0,7,1.653832
-1.0,7,1.657281
1.0,5,1.659796
1.0,10,1.664958
-3.0,9,1.669604
0.0,6,1.672675
-3.0,9,1.677164
4.0,7,1.680711
-1.0,7,1.684481
5.0,6,1.687541
2.0,9,1.692121
4.0,7,1.695798
4.0,7,1.699384
7.0,4,1.701558
6.0,5,1.704277
0.0,6,1.70741
-8.0,14,1.714481
-1.0,7,1.718023
2.0,4,1.720116
-12.0,18,1.72913
0.0,6,1.732239
-2.0,8,1.736252
-6.0,12,1.742349
0.0,6,1.745389
-2.0,8,1.749438
-2.0,8,1.753411
2.0,9,1.757931
-2.0,8,1.762012
1.0,5,1.764587
-1.0,7,1.768072
-4.0,10,1.773056
-3.0,9,1.777504
6.0,5,1.780014
4.0,7,1.783768
5.0,6,1.78694
0.0,6,1.79013
-5.0,11,1.795549
-2.0,8,1.7996
0.0,6,1.802564
-3.0,9,1.807109
-1.0,7,1.810634
4.0,7,1.814219
-2.0,8,1.818294
-1.0,7,1.821789
0.0,6,1.824841
-1.0,7,1.828435
-2.0,8,1.832465
-3.0,9,1.837037
-5.0,11,1.842563
5.0,6,1.845585
-1.0,7,1.849413
5.0,6,1.852348
-8.0,14,1.859374
-2.0,8,1.863355
0.0,6,1.866374
-2.0,8,1.870388
-3.0,9,1.875018
-5.0,11,1.880469
-4.0,15,1.888204
-2.0,8,1.892293
4.0,7,1.895821
1.0,10,1.901507
4.0,7,1.905163
-5.0,11,1.91106
0.0,11,1.916606
5.0,6,1.919804
-1.0,7,1.923603
4.0,7,1.927216
-8.0,14,1.934474
-3.0,9,1.939011
6.0,5,1.941531
-2.0,8,1.945749
7.0,4,1.94778
-2.0,8,1.951971
0.0,6,1.954991
-4.0,10,1.960013
5.0,6,1.96305
-3.0,9,1.967659
1.0,10,1.976326
-1.0,7,1.980841
4.0,7,1.985957
1.0,10,1.991158
-1.0,7,1.994817
-5.0,11,2.000339
0.0,6,2.003451
-7.0,13,2.00995
3.0,8,2.013965
4.0,7,2.018043
-6.0,12,2.024566
0.0,6,2.027685
2.0,9,2.032242
3.0,8,2.036577
-7.0,13,2.043261
-3.0,9,2.047956
-2.0,8,2.052059
-1.0,7,2.055692
1.0,5,2.058306
0.0,6,2.061366
-4.0,10,2.066551
-3.0,9,2.071208
1.0,5,2.073835
1.0,10,2.07892
6.0,5,2.081596
6.0,5,2.084374
-4.0,10,2.08961
4.0,7,2.093255
1.0,5,2.096015
-1.0,7,2.099649
-3.0,9,2.104307
3.0,8,2.108457
-2.0,13,2.115202
1.0,10,2.120357
1.0,10,2.125702
1.0,5,2.128435
-1.0,7,2.13202
3.0,8,2.136097
5.0,6,2.139258
-2.0,8,2.143474
1.0,5,2.146035
-2.0,8,2.150091
4.0,7,2.153658
-3.0,9,2.15822
0.0,11,2.163818
1.0,5,2.166485
3.0,8,2.170749
3.0,8,2.174925
-2.0,8,2.179164
-1.0,7,2.182724
2.0,9,2.187284
-1.0,7,2.190915
-4.0,10,2.195896
1.0,5,2.198456
4.0,7,2.202055
1.0,5,2.204728
-3.0,9,2.209208
-2.0,8,2.213241
-1.0,7,2.216859
-2.0,8,2.220968
0.0,6,2.224051
3.0,3,2.225638
-2.0,8,2.229697
