1.000000000000000000e+00
1.000000000000000000e+00
9.957000000000000295e-01
9.646000000000000130e-01
8.619999999999999885e-01
6.736999999999999655e-01
5.020999999999999908e-01
4.163999999999999924e-01
3.783000000000000251e-01
3.640999999999999792e-01
